peptide_id;protein_id
twist_88457;twist_59911
twist_89512;twist_59911
twist_89696;twist_59911
twist_90189;twist_59911
twist_90527;twist_59911
twist_91086;twist_59911
twist_91179;twist_59911
twist_91491;twist_59911
twist_93094;twist_59911
twist_93657;twist_59911
twist_93817;twist_59911
twist_94095;twist_59911
twist_94815;twist_59911
twist_94911;twist_59911
twist_95340;twist_59911
twist_97026;twist_59911
twist_98216;twist_59911
twist_99541;twist_59911
twist_59912;twist_59912
twist_65807;twist_59912
twist_84654;twist_59912
twist_92574;twist_59912
twist_93705;twist_59912
twist_59913;twist_59913
twist_65808;twist_59913
twist_92573;twist_59913
twist_59914;twist_59914
twist_62042;twist_59914
twist_65875;twist_59914
twist_67159;twist_59914
twist_68927;twist_59914
twist_69185;twist_59914
twist_73348;twist_59914
twist_74563;twist_59914
twist_75205;twist_59914
twist_77314;twist_59914
twist_80803;twist_59914
twist_92534;twist_59914
twist_92877;twist_59914
twist_97824;twist_59914
twist_59915;twist_59915
twist_66612;twist_59915
twist_68047;twist_59915
twist_81073;twist_59915
twist_98856;twist_59915
twist_59916;twist_59916
twist_59954;twist_59916
twist_60350;twist_59916
twist_60488;twist_59916
twist_60692;twist_59916
twist_61584;twist_59916
twist_63692;twist_59916
twist_64739;twist_59916
twist_66480;twist_59916
twist_68199;twist_59916
twist_68273;twist_59916
twist_68303;twist_59916
twist_68409;twist_59916
twist_68890;twist_59916
twist_69532;twist_59916
twist_70286;twist_59916
twist_72498;twist_59916
twist_73108;twist_59916
twist_74252;twist_59916
twist_74312;twist_59916
twist_75298;twist_59916
twist_75371;twist_59916
twist_75583;twist_59916
twist_76831;twist_59916
twist_76893;twist_59916
twist_78401;twist_59916
twist_79516;twist_59916
twist_80994;twist_59916
twist_87074;twist_59916
twist_87680;twist_59916
twist_90016;twist_59916
twist_90944;twist_59916
twist_91600;twist_59916
twist_91633;twist_59916
twist_92045;twist_59916
twist_92238;twist_59916
twist_92407;twist_59916
twist_92421;twist_59916
twist_92432;twist_59916
twist_93232;twist_59916
twist_93308;twist_59916
twist_94857;twist_59916
twist_95252;twist_59916
twist_95954;twist_59916
twist_96405;twist_59916
twist_59917;twist_59917
twist_60380;twist_59917
twist_61058;twist_59917
twist_65200;twist_59917
twist_65780;twist_59917
twist_66065;twist_59917
twist_67453;twist_59917
twist_68669;twist_59917
twist_68991;twist_59917
twist_72314;twist_59917
twist_73598;twist_59917
twist_73924;twist_59917
twist_73966;twist_59917
twist_74143;twist_59917
twist_76790;twist_59917
twist_77979;twist_59917
twist_80505;twist_59917
twist_81163;twist_59917
twist_85976;twist_59917
twist_86339;twist_59917
twist_86863;twist_59917
twist_89539;twist_59917
twist_90471;twist_59917
twist_91599;twist_59917
twist_91703;twist_59917
twist_92861;twist_59917
twist_93039;twist_59917
twist_93734;twist_59917
twist_96944;twist_59917
twist_98084;twist_59917
twist_99883;twist_59917
twist_99950;twist_59917
twist_99969;twist_59917
twist_59918;twist_59918
twist_63358;twist_59918
twist_64274;twist_59918
twist_72264;twist_59918
twist_73265;twist_59918
twist_75767;twist_59918
twist_76373;twist_59918
twist_77703;twist_59918
twist_88623;twist_59918
twist_93645;twist_59918
twist_98404;twist_59918
twist_98749;twist_59918
twist_59919;twist_59919
twist_61195;twist_59919
twist_80132;twist_59919
twist_80482;twist_59919
twist_95145;twist_59919
twist_59920;twist_59920
twist_67375;twist_59920
twist_67461;twist_59920
twist_69113;twist_59920
twist_72582;twist_59920
twist_82172;twist_59920
twist_96068;twist_59920
twist_99765;twist_59920
twist_68993;twist_59921
twist_75296;twist_59921
twist_81247;twist_59921
twist_86835;twist_59921
twist_88911;twist_59921
twist_89474;twist_59921
twist_89909;twist_59921
twist_94680;twist_59921
twist_97304;twist_59921
twist_72180;twist_59922
twist_78712;twist_59922
twist_94803;twist_59922
twist_59923;twist_59923
twist_81839;twist_59923
twist_59924;twist_59924
twist_80722;twist_59924
twist_89914;twist_59924
twist_93304;twist_59924
twist_95355;twist_59924
twist_59925;twist_59925
twist_60144;twist_59925
twist_62493;twist_59925
twist_76251;twist_59925
twist_84943;twist_59925
twist_88060;twist_59925
twist_91591;twist_59925
twist_94896;twist_59925
twist_59926;twist_59926
twist_60011;twist_59926
twist_73519;twist_59926
twist_81895;twist_59926
twist_89788;twist_59926
twist_91208;twist_59926
twist_96185;twist_59926
twist_96973;twist_59926
twist_99813;twist_59926
twist_69702;twist_59927
twist_59928;twist_59928
twist_60140;twist_59928
twist_63562;twist_59928
twist_68595;twist_59928
twist_86879;twist_59928
twist_59929;twist_59929
twist_63491;twist_59929
twist_70448;twist_59929
twist_72263;twist_59929
twist_77704;twist_59929
twist_89849;twist_59929
twist_90465;twist_59929
twist_93644;twist_59929
twist_98405;twist_59929
twist_59930;twist_59930
twist_60564;twist_59930
twist_62579;twist_59930
twist_65167;twist_59930
twist_70697;twist_59930
twist_74140;twist_59930
twist_88274;twist_59930
twist_59931;twist_59931
twist_61436;twist_59931
twist_62060;twist_59931
twist_64640;twist_59931
twist_72965;twist_59931
twist_75600;twist_59931
twist_75657;twist_59931
twist_76884;twist_59931
twist_77052;twist_59931
twist_77617;twist_59931
twist_77621;twist_59931
twist_79049;twist_59931
twist_87153;twist_59931
twist_88301;twist_59931
twist_90032;twist_59931
twist_91265;twist_59931
twist_96285;twist_59931
twist_96459;twist_59931
twist_59932;twist_59932
twist_67332;twist_59932
twist_68781;twist_59932
twist_80492;twist_59932
twist_81788;twist_59932
twist_59933;twist_59933
twist_81238;twist_59933
twist_95332;twist_59933
twist_98963;twist_59933
twist_59934;twist_59934
twist_60712;twist_59934
twist_63355;twist_59934
twist_64667;twist_59934
twist_66332;twist_59934
twist_66553;twist_59934
twist_69025;twist_59934
twist_71053;twist_59934
twist_71645;twist_59934
twist_71910;twist_59934
twist_74694;twist_59934
twist_75174;twist_59934
twist_76474;twist_59934
twist_76635;twist_59934
twist_77405;twist_59934
twist_79047;twist_59934
twist_86437;twist_59934
twist_87371;twist_59934
twist_89558;twist_59934
twist_91709;twist_59934
twist_92048;twist_59934
twist_96322;twist_59934
twist_97812;twist_59934
twist_98189;twist_59934
twist_99673;twist_59934
twist_59935;twist_59935
twist_60823;twist_59935
twist_62059;twist_59935
twist_62080;twist_59935
twist_65116;twist_59935
twist_67457;twist_59935
twist_73361;twist_59935
twist_74641;twist_59935
twist_74819;twist_59935
twist_75004;twist_59935
twist_75434;twist_59935
twist_76089;twist_59935
twist_78259;twist_59935
twist_81919;twist_59935
twist_99533;twist_59935
twist_59936;twist_59936
twist_61108;twist_59936
twist_63339;twist_59936
twist_66627;twist_59936
twist_67614;twist_59936
twist_69413;twist_59936
twist_72540;twist_59936
twist_73230;twist_59936
twist_76155;twist_59936
twist_77560;twist_59936
twist_77657;twist_59936
twist_79012;twist_59936
twist_83769;twist_59936
twist_86449;twist_59936
twist_89911;twist_59936
twist_59937;twist_59937
twist_63918;twist_59937
twist_64631;twist_59937
twist_68553;twist_59937
twist_73971;twist_59937
twist_74632;twist_59937
twist_91897;twist_59937
twist_99359;twist_59937
twist_59938;twist_59938
twist_60302;twist_59938
twist_70025;twist_59938
twist_70577;twist_59938
twist_78083;twist_59938
twist_84701;twist_59938
twist_85697;twist_59938
twist_59939;twist_59939
twist_63803;twist_59939
twist_68342;twist_59939
twist_80133;twist_59939
twist_92102;twist_59939
twist_97000;twist_59939
twist_59940;twist_59940
twist_68125;twist_59940
twist_69797;twist_59940
twist_75765;twist_59940
twist_87949;twist_59940
twist_93923;twist_59940
twist_59941;twist_59941
twist_59976;twist_59941
twist_61053;twist_59941
twist_62767;twist_59941
twist_63160;twist_59941
twist_64142;twist_59941
twist_70274;twist_59941
twist_83758;twist_59941
twist_91795;twist_59941
twist_95322;twist_59941
twist_83042;twist_59942
twist_88785;twist_59942
twist_59943;twist_59943
twist_61423;twist_59943
twist_76948;twist_59943
twist_78429;twist_59943
twist_79030;twist_59943
twist_90024;twist_59943
twist_94440;twist_59943
twist_94734;twist_59943
twist_98066;twist_59943
twist_79027;twist_59944
twist_98396;twist_59944
twist_69010;twist_59945
twist_69265;twist_59945
twist_70424;twist_59945
twist_71595;twist_59945
twist_80338;twist_59945
twist_59946;twist_59946
twist_61717;twist_59946
twist_62712;twist_59946
twist_62863;twist_59946
twist_68174;twist_59946
twist_69110;twist_59946
twist_69698;twist_59946
twist_70217;twist_59946
twist_71611;twist_59946
twist_71994;twist_59946
twist_72055;twist_59946
twist_73786;twist_59946
twist_75404;twist_59946
twist_77011;twist_59946
twist_77934;twist_59946
twist_80826;twist_59946
twist_86017;twist_59946
twist_89699;twist_59946
twist_90706;twist_59946
twist_92198;twist_59946
twist_93846;twist_59946
twist_95049;twist_59946
twist_95225;twist_59946
twist_95556;twist_59946
twist_95713;twist_59946
twist_98554;twist_59946
twist_59947;twist_59947
twist_61883;twist_59947
twist_67432;twist_59947
twist_71543;twist_59947
twist_74558;twist_59947
twist_78354;twist_59947
twist_86338;twist_59947
twist_86625;twist_59947
twist_87613;twist_59947
twist_89961;twist_59947
twist_91715;twist_59947
twist_94844;twist_59947
twist_96438;twist_59947
twist_97170;twist_59947
twist_97748;twist_59947
twist_59950;twist_59950
twist_60225;twist_59950
twist_61396;twist_59950
twist_61445;twist_59950
twist_61593;twist_59950
twist_61803;twist_59950
twist_64416;twist_59950
twist_67762;twist_59950
twist_67880;twist_59950
twist_68798;twist_59950
twist_69130;twist_59950
twist_70008;twist_59950
twist_73347;twist_59950
twist_77447;twist_59950
twist_87278;twist_59950
twist_93285;twist_59950
twist_93849;twist_59950
twist_96950;twist_59950
twist_97779;twist_59950
twist_59951;twist_59951
twist_77634;twist_59951
twist_84621;twist_59951
twist_94377;twist_59951
twist_94484;twist_59951
twist_59952;twist_59952
twist_84620;twist_59952
twist_94485;twist_59952
twist_59953;twist_59953
twist_61806;twist_59953
twist_61906;twist_59953
twist_62887;twist_59953
twist_67121;twist_59953
twist_68334;twist_59953
twist_72219;twist_59953
twist_74466;twist_59953
twist_75196;twist_59953
twist_76381;twist_59953
twist_77427;twist_59953
twist_80178;twist_59953
twist_81859;twist_59953
twist_88346;twist_59953
twist_88564;twist_59953
twist_90455;twist_59953
twist_93360;twist_59953
twist_95955;twist_59953
twist_96619;twist_59953
twist_59955;twist_59955
twist_60074;twist_59955
twist_60453;twist_59955
twist_61452;twist_59955
twist_62785;twist_59955
twist_66160;twist_59955
twist_66932;twist_59955
twist_68481;twist_59955
twist_70192;twist_59955
twist_71010;twist_59955
twist_75888;twist_59955
twist_76406;twist_59955
twist_79310;twist_59955
twist_83766;twist_59955
twist_86501;twist_59955
twist_87313;twist_59955
twist_88376;twist_59955
twist_90516;twist_59955
twist_91720;twist_59955
twist_94961;twist_59955
twist_59956;twist_59956
twist_60242;twist_59956
twist_61400;twist_59956
twist_62872;twist_59956
twist_63328;twist_59956
twist_63938;twist_59956
twist_64688;twist_59956
twist_66028;twist_59956
twist_66198;twist_59956
twist_66219;twist_59956
twist_70233;twist_59956
twist_73573;twist_59956
twist_74297;twist_59956
twist_75994;twist_59956
twist_79035;twist_59956
twist_86260;twist_59956
twist_86370;twist_59956
twist_88735;twist_59956
twist_89709;twist_59956
twist_90736;twist_59956
twist_91464;twist_59956
twist_59957;twist_59957
twist_62446;twist_59957
twist_73767;twist_59957
twist_84178;twist_59957
twist_59958;twist_59958
twist_78453;twist_59958
twist_59959;twist_59959
twist_60401;twist_59959
twist_61255;twist_59959
twist_63480;twist_59959
twist_64096;twist_59959
twist_67907;twist_59959
twist_68237;twist_59959
twist_68393;twist_59959
twist_68926;twist_59959
twist_69925;twist_59959
twist_69938;twist_59959
twist_73018;twist_59959
twist_74842;twist_59959
twist_75886;twist_59959
twist_76766;twist_59959
twist_78426;twist_59959
twist_86022;twist_59959
twist_88662;twist_59959
twist_88997;twist_59959
twist_89659;twist_59959
twist_91452;twist_59959
twist_92295;twist_59959
twist_93317;twist_59959
twist_93431;twist_59959
twist_93914;twist_59959
twist_94346;twist_59959
twist_94532;twist_59959
twist_96032;twist_59959
twist_96942;twist_59959
twist_59960;twist_59960
twist_63082;twist_59960
twist_65648;twist_59960
twist_82900;twist_59960
twist_88891;twist_59960
twist_90987;twist_59960
twist_91542;twist_59960
twist_59961;twist_59961
twist_60247;twist_59961
twist_60496;twist_59961
twist_61534;twist_59961
twist_62528;twist_59961
twist_66195;twist_59961
twist_69373;twist_59961
twist_71034;twist_59961
twist_73789;twist_59961
twist_73854;twist_59961
twist_75071;twist_59961
twist_75535;twist_59961
twist_77574;twist_59961
twist_78921;twist_59961
twist_86426;twist_59961
twist_87997;twist_59961
twist_88147;twist_59961
twist_89801;twist_59961
twist_90153;twist_59961
twist_92504;twist_59961
twist_92983;twist_59961
twist_92989;twist_59961
twist_96363;twist_59961
twist_97285;twist_59961
twist_97300;twist_59961
twist_59962;twist_59962
twist_60205;twist_59962
twist_60599;twist_59962
twist_60868;twist_59962
twist_61363;twist_59962
twist_63382;twist_59962
twist_64287;twist_59962
twist_68622;twist_59962
twist_70137;twist_59962
twist_71362;twist_59962
twist_73056;twist_59962
twist_73930;twist_59962
twist_78443;twist_59962
twist_82878;twist_59962
twist_93398;twist_59962
twist_94809;twist_59962
twist_98836;twist_59962
twist_98925;twist_59962
twist_59963;twist_59963
twist_60206;twist_59963
twist_60598;twist_59963
twist_60869;twist_59963
twist_61364;twist_59963
twist_63383;twist_59963
twist_64288;twist_59963
twist_66184;twist_59963
twist_68623;twist_59963
twist_68777;twist_59963
twist_70136;twist_59963
twist_71361;twist_59963
twist_73057;twist_59963
twist_73931;twist_59963
twist_76964;twist_59963
twist_78444;twist_59963
twist_79311;twist_59963
twist_91107;twist_59963
twist_93397;twist_59963
twist_94810;twist_59963
twist_95956;twist_59963
twist_98837;twist_59963
twist_98926;twist_59963
twist_59964;twist_59964
twist_61347;twist_59964
twist_62664;twist_59964
twist_69401;twist_59964
twist_70179;twist_59964
twist_76276;twist_59964
twist_78647;twist_59964
twist_86636;twist_59964
twist_87350;twist_59964
twist_87442;twist_59964
twist_87545;twist_59964
twist_87859;twist_59964
twist_89286;twist_59964
twist_89792;twist_59964
twist_95342;twist_59964
twist_95785;twist_59964
twist_97295;twist_59964
twist_99410;twist_59964
twist_59965;twist_59965
twist_61301;twist_59965
twist_64162;twist_59965
twist_67728;twist_59965
twist_67802;twist_59965
twist_68418;twist_59965
twist_69573;twist_59965
twist_70906;twist_59965
twist_75612;twist_59965
twist_77316;twist_59965
twist_77762;twist_59965
twist_87811;twist_59965
twist_88098;twist_59965
twist_88130;twist_59965
twist_92845;twist_59965
twist_94497;twist_59965
twist_97230;twist_59965
twist_97496;twist_59965
twist_99530;twist_59965
twist_60684;twist_59966
twist_61279;twist_59966
twist_61957;twist_59966
twist_64592;twist_59966
twist_66955;twist_59966
twist_70118;twist_59966
twist_78415;twist_59966
twist_86681;twist_59966
twist_90478;twist_59966
twist_95024;twist_59966
twist_95116;twist_59966
twist_95507;twist_59966
twist_96659;twist_59966
twist_97583;twist_59966
twist_97617;twist_59966
twist_63372;twist_59968
twist_63584;twist_59968
twist_65680;twist_59968
twist_70214;twist_59968
twist_71730;twist_59968
twist_76739;twist_59968
twist_77281;twist_59968
twist_77553;twist_59968
twist_77756;twist_59968
twist_88883;twist_59968
twist_89989;twist_59968
twist_90059;twist_59968
twist_99076;twist_59968
twist_99161;twist_59968
twist_99258;twist_59968
twist_59969;twist_59969
twist_80944;twist_59969
twist_59970;twist_59970
twist_66694;twist_59970
twist_69548;twist_59970
twist_59971;twist_59971
twist_75838;twist_59971
twist_85459;twist_59971
twist_95193;twist_59971
twist_59973;twist_59973
twist_62753;twist_59973
twist_64195;twist_59973
twist_74228;twist_59973
twist_88390;twist_59973
twist_89032;twist_59973
twist_92288;twist_59973
twist_94154;twist_59973
twist_99965;twist_59973
twist_60107;twist_59974
twist_61709;twist_59974
twist_62554;twist_59974
twist_63421;twist_59974
twist_63705;twist_59974
twist_69455;twist_59974
twist_72266;twist_59974
twist_73968;twist_59974
twist_75020;twist_59974
twist_81285;twist_59974
twist_83441;twist_59974
twist_84076;twist_59974
twist_85323;twist_59974
twist_96622;twist_59974
twist_97198;twist_59974
twist_99175;twist_59974
twist_59975;twist_59975
twist_73168;twist_59975
twist_85573;twist_59975
twist_61870;twist_59977
twist_66574;twist_59977
twist_81879;twist_59977
twist_62796;twist_59978
twist_67145;twist_59978
twist_73320;twist_59978
twist_77871;twist_59978
twist_80102;twist_59978
twist_87595;twist_59978
twist_98830;twist_59978
twist_59979;twist_59979
twist_73485;twist_59979
twist_92515;twist_59979
twist_97275;twist_59979
twist_97719;twist_59979
twist_98638;twist_59979
twist_64533;twist_59980
twist_66518;twist_59980
twist_67911;twist_59980
twist_68350;twist_59980
twist_72169;twist_59980
twist_73099;twist_59980
twist_77757;twist_59980
twist_83423;twist_59980
twist_91186;twist_59980
twist_97626;twist_59980
twist_59981;twist_59981
